# time(us)	raw_signal(mV)	one_component(mV)	two_component(mV)	sum_components(mV)
3.721918029468670674e+00 8.046908942667581333e-02 1.479315485832369270e-01 2.019948765695931403e-01 3.499264251528300673e-01
3.723918029412106812e+00 -2.075309207601305217e-01 1.500160057979638972e-01 2.008500130685901552e-01 3.508660188665540525e-01
3.725918029355542949e+00 -2.075309207601305217e-01 1.497512225166572342e-01 2.007035189467763214e-01 3.504547414634335278e-01
3.727918029298979086e+00 -3.155309245801828921e-01 1.511325774768009222e-01 2.019105857183984276e-01 3.530431631951993499e-01
3.729918029242415223e+00 -3.515309258535336823e-01 1.501512912647871845e-01 2.040485221139433369e-01 3.541998133787305214e-01
3.731918029185851360e+00 -6.395309360403399479e-01 1.526668380112882750e-01 2.045221853889167829e-01 3.571890234002050302e-01
3.733918029129287497e+00 -7.475309398603923183e-01 1.566007365291091358e-01 2.030052358461403583e-01 3.596059723752494941e-01
3.735918029072723634e+00 -7.835309411337431085e-01 1.591365194424457785e-01 2.058794992241896327e-01 3.650160186666354112e-01
3.737918029016159771e+00 -7.835309411337431085e-01 1.619358079494798153e-01 2.066878776748690694e-01 3.686236856243488291e-01
3.739918028959595908e+00 -7.475309398603923183e-01 1.635555306982620360e-01 2.045338762077790196e-01 3.680894069060410279e-01
3.741918028903032045e+00 -3.875309271268844724e-01 1.623482555773070046e-01 2.032038079147225618e-01 3.655520634920295664e-01
3.743918028846468182e+00 -3.155309245801828921e-01 1.622821880174014630e-01 2.040725858716497254e-01 3.663547738890511885e-01
3.745918028789904319e+00 8.469086879974233040e-03 1.583919450541048379e-01 2.025966811409702639e-01 3.609886261950751019e-01
3.747918028733340456e+00 -6.353091566672734725e-02 1.557449868686632821e-01 2.008692173021831284e-01 3.566142041708463828e-01
3.749918028676776593e+00 -2.753091439337655710e-02 1.539068194594150063e-01 2.016361735074302663e-01 3.555429929668452727e-01
3.751918028620212731e+00 1.884690932467281699e-01 1.499656730403668425e-01 2.040015619899449295e-01 3.539672350303117998e-01
3.753918028563648868e+00 5.124691047068853367e-01 1.461799731567638705e-01 2.052143503494789356e-01 3.513943235062428339e-01
3.755918028507085005e+00 5.124691047068853367e-01 1.448923928419307283e-01 2.060946467125088499e-01 3.509870395544395505e-01
3.757918028450521142e+00 9.444691199870948184e-01 1.420129983937127027e-01 2.066126732644731068e-01 3.486256716581858095e-01
3.759918028393957279e+00 1.088469125080497868e+00 1.404167678535351294e-01 2.088865370909502583e-01 3.493033049444853599e-01
3.761918028337393416e+00 1.556469141634058140e+00 1.368150648715367734e-01 2.104387239720163505e-01 3.472537888435531239e-01
3.763918028280829553e+00 1.412469136540654979e+00 1.357587875143831391e-01 2.099835433127496542e-01 3.457423308271327933e-01
3.765918028224265690e+00 1.628469144180759720e+00 1.359818612304729835e-01 2.141704017679460781e-01 3.501522629984190615e-01
3.767918028167701827e+00 1.664469145454110510e+00 1.339664451752997087e-01 2.145465498446996466e-01 3.485129950199993831e-01
3.769918028111137964e+00 1.736469148000812091e+00 1.328056126016338712e-01 2.168254023446183620e-01 3.496310149462522054e-01
3.771918028054574101e+00 1.304469132720602609e+00 1.326741665205438681e-01 2.159043596070195636e-01 3.485785261275634594e-01
3.773918027998010238e+00 1.160469127627199448e+00 1.331280233207335351e-01 2.173968215707631491e-01 3.505248448914966564e-01
3.775918027941446375e+00 9.084691187137440282e-01 1.371078422349648329e-01 2.148903339154990544e-01 3.519981761504638595e-01
3.777918027884882513e+00 8.724691174403932381e-01 1.376656489113624871e-01 2.131104686156555239e-01 3.507761175270179832e-01
3.779918027828318650e+00 5.844691072535869170e-01 1.422270491527161396e-01 2.056414346993166720e-01 3.478684838520327838e-01
3.781918027771754787e+00 7.284691123469900775e-01 1.439820330946827154e-01 2.051507144987041731e-01 3.491327475933868607e-01
3.783918027715190924e+00 7.284691123469900775e-01 1.471413605142433967e-01 1.997013853291672303e-01 3.468427458434106270e-01
3.785918027658627061e+00 6.204691085269377071e-01 1.462170352066320123e-01 1.958192372623399347e-01 3.420362724689719469e-01
3.787918027602063198e+00 2.244690945200789600e-01 1.493086782980680427e-01 1.925715913017775338e-01 3.418802695998455765e-01
3.789918027545499335e+00 -1.715309194867797316e-01 1.478995204172836309e-01 1.917043681842454939e-01 3.396038886015291247e-01
3.791918027488935472e+00 -5.675309334936383676e-01 1.499881560983541418e-01 1.889483076126518279e-01 3.389364637110059975e-01
3.793918027432371609e+00 -1.035530950047198750e+00 1.496340729853276041e-01 1.932536202828716299e-01 3.428876932681991785e-01
3.795918027375807746e+00 -1.539530967874109812e+00 1.506952600719173030e-01 1.945668442019214128e-01 3.452621042738387436e-01
3.797918027319243883e+00 -1.791530976787565343e+00 1.499386198425426420e-01 1.987260295280460221e-01 3.486646493705887195e-01
3.799918027262680020e+00 -2.079530986974371665e+00 1.501393161954018007e-01 2.045022049774245232e-01 3.546415211728263239e-01
3.801918027206116157e+00 -2.079530986974371665e+00 1.462483257865869191e-01 2.111922689963355582e-01 3.574405947829224495e-01
3.803918027149552294e+00 -2.475531000981230356e+00 1.450411073041217302e-01 2.131668744271168481e-01 3.582079817312385228e-01
3.805918027092988432e+00 -2.439530999707879566e+00 1.407258853595756143e-01 2.195514155064128003e-01 3.602773008659883591e-01
3.807918027036424569e+00 -2.295530994614476406e+00 1.386755380824183925e-01 2.208239827023174562e-01 3.594995207847358487e-01
3.809918026979860706e+00 -2.295530994614476406e+00 1.324355243809970661e-01 2.229784224118784852e-01 3.554139467928755791e-01
3.811918026923296843e+00 -2.475531000981230356e+00 1.303901601631810014e-01 2.213509596556643699e-01 3.517411198188454269e-01
3.813918026866732980e+00 -2.619531006074633517e+00 1.274533092106190368e-01 2.209226546363350641e-01 3.483759638469541287e-01
3.815918026810169561e+00 -2.619531006074633517e+00 1.257572442991821138e-01 2.172268856430598361e-01 3.429841299422419221e-01
3.817918026753605698e+00 -2.547531003527931937e+00 1.218107312385121183e-01 2.130123571833513751e-01 3.348230884218634795e-01
3.819918026697041835e+00 -2.619531006074633517e+00 1.207971991481281565e-01 2.071684694270735094e-01 3.279656685752016521e-01
3.821918026640477972e+00 -2.511531002254581146e+00 1.163518596346766604e-01 2.033736761432075879e-01 3.197255357778842066e-01
3.823918026583914109e+00 -2.475531000981230356e+00 1.149085098862142607e-01 1.982219677686347103e-01 3.131304776548489710e-01
3.825918026527350246e+00 -2.259530993341125615e+00 1.110980886536745565e-01 1.954236517301002063e-01 3.065217403837747767e-01
3.827918026470786383e+00 -2.511531002254581146e+00 1.114686256952833465e-01 1.900495087842861142e-01 3.015181344795694884e-01
3.829918026414222521e+00 -2.295530994614476406e+00 1.116353969491487574e-01 1.857222508220254531e-01 2.973576477711741828e-01
3.831918026357658658e+00 -2.043530985701020875e+00 1.140409808724620472e-01 1.824953175464579802e-01 2.965362984189200413e-01
3.833918026301094795e+00 -2.043530985701020875e+00 1.141205322979170489e-01 1.803266190133143987e-01 2.944471513112314476e-01
3.835918026244530932e+00 -2.007530984427670084e+00 1.146878089840657478e-01 1.763304668553934418e-01 2.910182758394592173e-01
3.837918026187967069e+00 -1.899530980607617714e+00 1.173079473575369541e-01 1.757150611446250399e-01 2.930230085021619524e-01
3.839918026131403206e+00 -1.899530980607617714e+00 1.187534054285538654e-01 1.741349246491601388e-01 2.928883300777140319e-01
3.841918026074839343e+00 -1.719530974240863763e+00 1.190450535324912573e-01 1.744736585964144771e-01 2.935187121289057344e-01
3.843918026018275480e+00 -1.719530974240863763e+00 1.235323827759812199e-01 1.758045312686929151e-01 2.993369140446741072e-01
3.845918025961711617e+00 -1.467530965327408232e+00 1.223306024967348027e-01 1.797007939476645277e-01 3.020313964443993582e-01
3.847918025905147754e+00 -1.467530965327408232e+00 1.235357202388684683e-01 1.792301983699856327e-01 3.027659186088541010e-01
3.849918025848583891e+00 -1.143530953867251121e+00 1.216669813759390234e-01 1.852397731850868035e-01 3.069067545610258407e-01
3.851918025792020028e+00 -9.275309462271462690e-01 1.223832913768568842e-01 1.904785636228222556e-01 3.128618549996791121e-01
3.853918025735456165e+00 -6.395309360403399479e-01 1.223774349492084967e-01 1.961586100661456833e-01 3.185360450153542078e-01
3.855918025678892302e+00 -7.115309385870415282e-01 1.209618517109289360e-01 2.010743723815088813e-01 3.220362240924378172e-01
3.857918025622328440e+00 -6.755309373136907380e-01 1.189506019852794166e-01 2.074499850116230393e-01 3.264005869969024420e-01
3.859918025565764577e+00 -9.995309487738478493e-01 1.186457016333371667e-01 2.050968516152071874e-01 3.237425532485443402e-01
3.861918025509200714e+00 -1.035530950047198750e+00 1.183378051764159278e-01 2.028829133201320301e-01 3.212207184965479301e-01
3.863918025452636851e+00 -9.995309487738478493e-01 1.200582824437331775e-01 1.989039541272659417e-01 3.189622365709990914e-01
3.865918025396072988e+00 -9.995309487738478493e-01 1.182367254823984554e-01 1.941501441155587537e-01 3.123868695979572507e-01
3.867918025339509125e+00 -1.215530956413952701e+00 1.176316334869478286e-01 1.884389944746458490e-01 3.060706279615937331e-01
3.869918025282945262e+00 -9.635309475004970592e-01 1.181281708242050560e-01 1.845407129960806025e-01 3.026688838202856169e-01
3.871918025226381399e+00 -8.195309424070938986e-01 1.223225176376581957e-01 1.809527418755239037e-01 3.032752595131820716e-01
3.873918025169817536e+00 -9.275309462271462690e-01 1.214999178204329150e-01 1.813015716633730456e-01 3.028014894838059745e-01
3.875918025113253673e+00 -1.143530953867251121e+00 1.238964337759994871e-01 1.788273903294861356e-01 3.027238241054856505e-01
3.877918025056689810e+00 -1.179530955140601911e+00 1.230395063087862673e-01 1.795851591459289576e-01 3.026246654547152248e-01
3.879918025000125947e+00 -1.071530951320549541e+00 1.253452599064462381e-01 1.814068987138505729e-01 3.067521586202967554e-01
3.881918024943562084e+00 -1.143530953867251121e+00 1.248169831682615777e-01 1.817760537387118625e-01 3.065930369069734263e-01
3.883918024886998221e+00 -1.215530956413952701e+00 1.260295151904748112e-01 1.816797523198961373e-01 3.077092675103709207e-01
3.885918024830434359e+00 -1.071530951320549541e+00 1.221211062041319129e-01 1.853947255467635891e-01 3.075158317508954742e-01
3.887918024773870496e+00 -9.995309487738478493e-01 1.241229789689773655e-01 1.890706476843681261e-01 3.131936266533454916e-01
3.889918024717306633e+00 -8.555309436804446888e-01 1.192413114822175602e-01 1.940467737736036313e-01 3.132880852558211915e-01
3.891918024660742770e+00 -9.635309475004970592e-01 1.210216544782768550e-01 1.941448175066861626e-01 3.151664719849630036e-01
3.893918024604178907e+00 -9.275309462271462690e-01 1.204798003166050596e-01 1.958132999982377109e-01 3.162931003148427567e-01
3.895918024547615044e+00 -8.915309449537954789e-01 1.228732081495311768e-01 1.964492171389547182e-01 3.193224252884858672e-01
3.897918024491051181e+00 -1.035530950047198750e+00 1.187579414352300522e-01 1.983793940771121089e-01 3.171373355123421889e-01
3.899918024434487318e+00 -1.179530955140601911e+00 1.189830160108098778e-01 1.990811846689490849e-01 3.180642006797589350e-01
3.901918024377923455e+00 -1.215530956413952701e+00 1.168230639597881704e-01 2.007025239681255180e-01 3.175255879279136884e-01
3.903918024321359592e+00 -1.539530967874109812e+00 1.165476889914624642e-01 2.012458318227276222e-01 3.177935208141901002e-01
3.905918024264795729e+00 -1.503530966600759022e+00 1.131106385722637359e-01 2.025256679148821071e-01 3.156363064871458013e-01
3.907918024208231866e+00 -1.647530971694162183e+00 1.144379050874935327e-01 2.018056179145856777e-01 3.162435230020791965e-01
3.909918024151668003e+00 -1.611530970420811393e+00 1.149606546191186546e-01 2.011961601235364994e-01 3.161568147426551678e-01
3.911918024095104141e+00 -1.575530969147460603e+00 1.147738828615694345e-01 1.982817497295644438e-01 3.130556325911338922e-01
3.913918024038540278e+00 -1.431530964054057442e+00 1.139229273762823319e-01 1.961866537384626963e-01 3.101095811147450143e-01
3.915918023981976415e+00 -1.539530967874109812e+00 1.130620750566114635e-01 1.921501069215797441e-01 3.052121819781912215e-01
3.917918023925412552e+00 -1.539530967874109812e+00 1.097485198734271944e-01 1.923945469530282670e-01 3.021430668264554198e-01
3.919918023868848689e+00 -1.683530972967512973e+00 1.074669695194323260e-01 1.896239692591956960e-01 2.970909387786280220e-01
3.921918023812284826e+00 -1.755530975514214553e+00 1.045522602669490958e-01 1.901000061739301639e-01 2.946522664408792180e-01
3.923918023755720963e+00 -2.223530992067774825e+00 1.044204098665566516e-01 1.862875679023619779e-01 2.907079777689186573e-01
3.925918023699157100e+00 -2.403530998434528776e+00 1.032665652573278442e-01 1.813917138927720329e-01 2.846582791500998910e-01
3.927918023642593237e+00 -2.583531004801282727e+00 1.058134106749969161e-01 1.786283800184314263e-01 2.844417906934283424e-01
3.929918023586029374e+00 -2.655531007347984307e+00 1.053477785671059486e-01 1.783279429347382483e-01 2.836757215018442246e-01
3.931918023529465511e+00 -3.123531023901544579e+00 1.084369679324739266e-01 1.772185280417190589e-01 2.856554959741929856e-01
3.933918023472901648e+00 -3.195531026448246159e+00 1.095214242103262209e-01 1.787544159883768247e-01 2.882758401987030594e-01
3.935918023416337785e+00 -3.591531040455104851e+00 1.118020602309598294e-01 1.823992706607678871e-01 2.942013308917277303e-01
3.937918023359773922e+00 -3.699531044275157221e+00 1.107052435331344759e-01 1.858694195327630361e-01 2.965746630658975258e-01
3.939918023303210060e+00 -4.059531057008665123e+00 1.138471604663797015e-01 1.882644460248955598e-01 3.021116064912752752e-01
3.941918023246646197e+00 -4.419531069742173024e+00 1.155844006553358866e-01 1.913983173507339819e-01 3.069827180060698546e-01
3.943918023190082334e+00 -4.671531078655628555e+00 1.191994251696380791e-01 1.915776638744918492e-01 3.107770890441299838e-01
3.945918023133518471e+00 -4.743531081202330135e+00 1.204544736273647082e-01 1.956055511964642224e-01 3.160600248238289445e-01
3.947918023076954608e+00 -4.815531083749031716e+00 1.248939832641047659e-01 1.949330218218774391e-01 3.198270050859822189e-01
3.949918023020390745e+00 -4.671531078655628555e+00 1.276689709239294257e-01 1.954285576422036541e-01 3.230975285661331076e-01
3.951918022963826882e+00 -4.599531076108926975e+00 1.311461973295516281e-01 1.956604849298646809e-01 3.268066822594162812e-01
3.953918022907263019e+00 -4.347531067195471444e+00 1.320516802212045038e-01 1.945185373836608167e-01 3.265702176048653205e-01
3.955918022850699156e+00 -4.347531067195471444e+00 1.345318590615679766e-01 1.922850537950020477e-01 3.268169128565699966e-01
3.957918022794135293e+00 -4.131531059555366703e+00 1.344895707069837520e-01 1.915298310310802332e-01 3.260194017380639853e-01
3.959918022737571430e+00 -3.915531051915261962e+00 1.362671284785874348e-01 1.898996635897608198e-01 3.261667920683482547e-01
3.961918022681007567e+00 -3.843531049368560382e+00 1.309752071532793438e-01 1.908163928838125523e-01 3.217916000370918961e-01
3.963918022624443704e+00 -3.843531049368560382e+00 1.325187280763128195e-01 1.884636613565239815e-01 3.209823894328368010e-01
3.965918022567879841e+00 -3.663531043001806431e+00 1.292878688516816976e-01 1.894048349661767161e-01 3.186927038178584137e-01
3.967918022511315979e+00 -3.519531037908403270e+00 1.274747375983419639e-01 1.875825173508403332e-01 3.150572549491822971e-01
3.969918022454752116e+00 -3.159531025174895369e+00 1.212799476723879777e-01 1.894652670802402794e-01 3.107452147526282848e-01
3.971918022398188253e+00 -2.943531017534790628e+00 1.193230746476868359e-01 1.892906546967956793e-01 3.086137293444825014e-01
3.973918022341624390e+00 -2.727531009894685887e+00 1.135515227802823823e-01 1.917702234486902968e-01 3.053217462289726791e-01
3.975918022285060527e+00 -2.403530998434528776e+00 1.095032392185657233e-01 1.916747734380556401e-01 3.011780126566213633e-01
